,Name,Country,Runs,Mins,BF,4s,6s,SR,POS,Dismissal,Inns,Opposition,Ground,Date
754,Brian Lara,West Indies,14,93,71,2,0,19.71,4,lbw,4,v South Africa,Centurion,15 Jan 1999
755,Brian Lara,West Indies,62,150,111,11,0,55.85,4,run out,2,v Australia,Port of Spain,5 Mar 1999
756,Brian Lara,West Indies,3,4,2,0,0,150.00,4,caught,4,v Australia,Port of Spain,5 Mar 1999
757,Brian Lara,West Indies,213,468,344,29,3,61.91,4,caught,2,v Australia,Kingston,13 Mar 1999
758,Brian Lara,West Indies,DNB,-,-,-,-,-,-,-,4,v Australia,Kingston,13 Mar 1999
759,Brian Lara,West Indies,8,24,17,1,0,47.05,5,caught,2,v Australia,Bridgetown,26 Mar 1999
760,Brian Lara,West Indies,153*,355,256,19,1,59.76,5,not out,4,v Australia,Bridgetown,26 Mar 1999
761,Brian Lara,West Indies,100,101,84,15,3,119.04,4,caught,2,v Australia,St John's,3 Apr 1999
762,Brian Lara,West Indies,7,40,26,0,0,26.92,4,lbw,4,v Australia,St John's,3 Apr 1999
763,Brian Lara,West Indies,24,18,20,5,0,120.00,5,caught,1,v New Zealand,Hamilton,16 Dec 1999
764,Brian Lara,West Indies,1,6,8,0,0,12.50,4,caught,3,v New Zealand,Hamilton,16 Dec 1999
765,Brian Lara,West Indies,67,166,145,9,0,46.20,5,bowled,2,v New Zealand,Wellington,26 Dec 1999
766,Brian Lara,West Indies,75,182,140,10,0,53.57,4,caught,3,v New Zealand,Wellington,26 Dec 1999
767,Brian Lara,West Indies,50,143,93,9,0,53.76,4,caught,2,v England,Birmingham,15 Jun 2000
768,Brian Lara,West Indies,6,27,17,1,0,35.29,4,caught,1,v England,Lord's,29 Jun 2000
769,Brian Lara,West Indies,5,32,19,1,0,26.31,4,caught,3,v England,Lord's,29 Jun 2000
770,Brian Lara,West Indies,13,97,74,2,0,17.56,4,caught,1,v England,Manchester,3 Aug 2000
771,Brian Lara,West Indies,112,199,158,13,1,70.88,4,run out,3,v England,Manchester,3 Aug 2000
772,Brian Lara,West Indies,4,10,7,1,0,57.14,4,lbw,1,v England,Leeds,17 Aug 2000
773,Brian Lara,West Indies,2,11,10,0,0,20.00,4,lbw,3,v England,Leeds,17 Aug 2000
774,Brian Lara,West Indies,0,1,1,0,0,0.00,4,bowled,2,v England,The Oval,31 Aug 2000
775,Brian Lara,West Indies,47,166,104,7,0,45.19,3,lbw,4,v England,The Oval,31 Aug 2000
776,Brian Lara,West Indies,0,11,4,0,0,0.00,3,caught,1,v Australia,Brisbane,23 Nov 2000
777,Brian Lara,West Indies,4,15,9,1,0,44.44,3,caught,3,v Australia,Brisbane,23 Nov 2000
778,Brian Lara,West Indies,0,1,1,0,0,0.00,4,caught,1,v Australia,Perth,1 Dec 2000
779,Brian Lara,West Indies,17,52,33,1,0,51.51,5,bowled,3,v Australia,Perth,1 Dec 2000
780,Brian Lara,West Indies,182,351,235,29,1,77.44,4,caught,1,v Australia,Adelaide,15 Dec 2000
781,Brian Lara,West Indies,39,48,38,4,1,102.63,4,caught,3,v Australia,Adelaide,15 Dec 2000
782,Brian Lara,West Indies,16,42,33,1,0,48.48,4,caught,2,v Australia,Melbourne,26 Dec 2000
783,Brian Lara,West Indies,0,9,7,0,0,0.00,4,bowled,4,v Australia,Melbourne,26 Dec 2000
784,Brian Lara,West Indies,35,88,73,4,0,47.94,4,caught,1,v Australia,Sydney,2 Jan 2001
785,Brian Lara,West Indies,28,52,36,4,0,77.77,4,caught,3,v Australia,Sydney,2 Jan 2001
786,Brian Lara,West Indies,47,112,106,5,0,44.33,4,caught,1,v South Africa,Georgetown,9 Mar 2001
787,Brian Lara,West Indies,45,107,82,5,0,54.87,4,caught,3,v South Africa,Georgetown,9 Mar 2001
788,Brian Lara,West Indies,12,59,39,1,0,30.76,4,caught,2,v South Africa,Port of Spain,17 Mar 2001
789,Brian Lara,West Indies,0,21,11,0,0,0.00,5,lbw,4,v South Africa,Port of Spain,17 Mar 2001
790,Brian Lara,West Indies,83,288,186,13,0,44.62,4,caught,2,v South Africa,Bridgetown,29 Mar 2001
791,Brian Lara,West Indies,8,67,59,0,0,13.55,4,bowled,4,v South Africa,Bridgetown,29 Mar 2001
792,Brian Lara,West Indies,19,50,42,2,1,45.23,4,caught,2,v South Africa,St John's,6 Apr 2001
793,Brian Lara,West Indies,91,217,199,8,4,45.72,5,caught,4,v South Africa,St John's,6 Apr 2001
794,Brian Lara,West Indies,81,228,156,12,0,51.92,4,caught,1,v South Africa,Kingston,19 Apr 2001
795,Brian Lara,West Indies,14,65,50,2,0,28.00,4,bowled,3,v South Africa,Kingston,19 Apr 2001
796,Brian Lara,West Indies,178,382,294,19,0,60.54,4,caught,1,v Sri Lanka,Galle,13 Nov 2001
797,Brian Lara,West Indies,40,101,99,2,0,40.40,4,caught,3,v Sri Lanka,Galle,13 Nov 2001
798,Brian Lara,West Indies,74,196,154,8,2,48.05,4,lbw,2,v Sri Lanka,Kandy,21 Nov 2001
799,Brian Lara,West Indies,45,136,110,4,0,40.90,4,caught,4,v Sri Lanka,Kandy,21 Nov 2001
800,Brian Lara,West Indies,221,436,354,23,2,62.42,4,bowled,1,v Sri Lanka,Colombo (SSC),29 Nov 2001
801,Brian Lara,West Indies,130,259,215,14,1,60.46,4,bowled,3,v Sri Lanka,Colombo (SSC),29 Nov 2001
802,Brian Lara,West Indies,0,19,11,0,0,0.00,4,caught,1,v India,Georgetown,11 Apr 2002
803,Brian Lara,West Indies,52,123,78,6,0,66.66,4,caught,2,v India,Port of Spain,19 Apr 2002
804,Brian Lara,West Indies,47,168,102,4,0,46.07,4,caught,4,v India,Port of Spain,19 Apr 2002
805,Brian Lara,West Indies,55,183,123,5,0,44.71,4,caught,2,v India,Bridgetown,2 May 2002
806,Brian Lara,West Indies,DNB,-,-,-,-,-,-,-,4,v India,Bridgetown,2 May 2002
807,Brian Lara,West Indies,4,35,25,0,0,16.00,4,lbw,2,v India,St John's,10 May 2002
808,Brian Lara,West Indies,9,31,25,1,0,36.00,4,caught,1,v India,Kingston,18 May 2002
809,Brian Lara,West Indies,35,69,45,3,0,77.77,4,bowled,3,v India,Kingston,18 May 2002
810,Brian Lara,West Indies,28,86,74,4,0,37.83,4,bowled,2,v New Zealand,Bridgetown,21 Jun 2002
811,Brian Lara,West Indies,73,190,131,11,1,55.72,4,bowled,4,v New Zealand,Bridgetown,21 Jun 2002
812,Brian Lara,West Indies,48,100,81,7,0,59.25,4,caught,2,v New Zealand,St George's,28 Jun 2002
813,Brian Lara,West Indies,26,52,30,6,0,86.66,4,lbw,1,v Australia,Georgetown,10 Apr 2003
814,Brian Lara,West Indies,110,183,157,20,0,70.06,4,hit wicket,3,v Australia,Georgetown,10 Apr 2003
815,Brian Lara,West Indies,91,140,120,10,3,75.83,4,bowled,2,v Australia,Port of Spain,19 Apr 2003
816,Brian Lara,West Indies,122,298,208,13,1,58.65,4,caught,4,v Australia,Port of Spain,19 Apr 2003
817,Brian Lara,West Indies,14,80,55,1,0,25.45,8,lbw,2,v Australia,Bridgetown,1 May 2003
818,Brian Lara,West Indies,42,168,133,3,0,31.57,5,lbw,3,v Australia,Bridgetown,1 May 2003
819,Brian Lara,West Indies,68,172,94,12,1,72.34,5,caught,2,v Australia,St John's,9 May 2003
820,Brian Lara,West Indies,60,154,119,5,3,50.42,4,bowled,4,v Australia,St John's,9 May 2003
821,Brian Lara,West Indies,209,452,360,24,1,58.05,4,caught,2,v Sri Lanka,Gros Islet,20 Jun 2003
822,Brian Lara,West Indies,10,39,25,2,0,40.00,4,lbw,2,v Sri Lanka,Kingston,27 Jun 2003
823,Brian Lara,West Indies,80*,129,90,9,1,88.88,4,not out,4,v Sri Lanka,Kingston,27 Jun 2003
824,Brian Lara,West Indies,29,60,38,5,0,76.31,4,caught,2,v Zimbabwe,Harare,4 Nov 2003
825,Brian Lara,West Indies,1,8,7,0,0,14.28,4,lbw,4,v Zimbabwe,Harare,4 Nov 2003
826,Brian Lara,West Indies,191,271,203,23,4,94.08,4,caught,1,v Zimbabwe,Bulawayo,12 Nov 2003
827,Brian Lara,West Indies,1,16,12,0,0,8.33,4,bowled,3,v Zimbabwe,Bulawayo,12 Nov 2003
828,Brian Lara,West Indies,202,439,274,32,2,73.72,4,caught,2,v South Africa,Johannesburg,12 Dec 2003
829,Brian Lara,West Indies,5,43,22,1,0,22.72,5,bowled,4,v South Africa,Johannesburg,12 Dec 2003
830,Brian Lara,West Indies,72,170,111,12,0,64.86,4,caught,1,v South Africa,Durban,26 Dec 2003
831,Brian Lara,West Indies,11,98,71,0,0,15.49,4,caught,3,v South Africa,Durban,26 Dec 2003
832,Brian Lara,West Indies,115,326,238,16,1,48.31,4,bowled,2,v South Africa,Cape Town,2 Jan 2004
833,Brian Lara,West Indies,86,185,138,14,0,62.31,4,caught,4,v South Africa,Cape Town,2 Jan 2004
834,Brian Lara,West Indies,34,90,78,4,1,43.58,4,caught,2,v South Africa,Centurion,16 Jan 2004
835,Brian Lara,West Indies,6,29,13,1,0,46.15,4,lbw,3,v South Africa,Centurion,16 Jan 2004
836,Brian Lara,West Indies,23,66,42,4,0,54.76,4,caught,1,v England,Kingston,11 Mar 2004
837,Brian Lara,West Indies,0,6,5,0,0,0.00,5,caught,3,v England,Kingston,11 Mar 2004
838,Brian Lara,West Indies,0,2,4,0,0,0.00,4,caught,1,v England,Port of Spain,19 Mar 2004
839,Brian Lara,West Indies,8,11,7,1,0,114.28,6,lbw,3,v England,Port of Spain,19 Mar 2004
840,Brian Lara,West Indies,36,118,71,6,0,50.70,3,caught,1,v England,Bridgetown,1 Apr 2004
841,Brian Lara,West Indies,33,171,112,2,0,29.46,3,caught,3,v England,Bridgetown,1 Apr 2004
842,Brian Lara,West Indies,400*,778,582,43,4,68.72,3,not out,1,v England,St John's,10 Apr 2004
843,Brian Lara,West Indies,53,89,76,7,0,69.73,4,caught,2,v Bangladesh,Gros Islet,28 May 2004
844,Brian Lara,West Indies,DNB,-,-,-,-,-,-,-,4,v Bangladesh,Gros Islet,28 May 2004
845,Brian Lara,West Indies,120,169,147,12,3,81.63,4,caught,2,v Bangladesh,Kingston,4 Jun 2004
846,Brian Lara,West Indies,11,36,27,0,0,40.74,4,caught,2,v England,Lord's,22 Jul 2004
847,Brian Lara,West Indies,44,145,95,4,0,46.31,4,bowled,4,v England,Lord's,22 Jul 2004
848,Brian Lara,West Indies,95,196,127,15,1,74.80,4,caught,2,v England,Birmingham,29 Jul 2004
849,Brian Lara,West Indies,13,33,21,2,0,61.90,4,caught,4,v England,Birmingham,29 Jul 2004
850,Brian Lara,West Indies,0,10,5,0,0,0.00,4,bowled,1,v England,Manchester,12 Aug 2004
851,Brian Lara,West Indies,7,6,4,1,0,175.00,4,caught,3,v England,Manchester,12 Aug 2004
852,Brian Lara,West Indies,79,132,93,14,0,84.94,4,caught,2,v England,The Oval,19 Aug 2004
853,Brian Lara,West Indies,15,40,34,1,0,44.11,4,caught,3,v England,The Oval,19 Aug 2004
854,Brian Lara,West Indies,196,430,286,25,0,68.53,4,bowled,1,v South Africa,Port of Spain,8 Apr 2005
855,Brian Lara,West Indies,4,8,7,1,0,57.14,4,bowled,3,v South Africa,Port of Spain,8 Apr 2005
856,Brian Lara,West Indies,176,344,224,21,1,78.57,4,bowled,1,v South Africa,Bridgetown,21 Apr 2005
857,Brian Lara,West Indies,13,74,46,2,0,28.26,4,lbw,3,v South Africa,Bridgetown,21 Apr 2005
858,Brian Lara,West Indies,4,38,29,1,0,13.79,4,caught,2,v South Africa,St John's,29 Apr 2005
859,Brian Lara,West Indies,130,166,120,16,4,108.33,4,bowled,1,v Pakistan,Bridgetown,26 May 2005
860,Brian Lara,West Indies,48,72,52,5,1,92.30,4,stumped,3,v Pakistan,Bridgetown,26 May 2005
861,Brian Lara,West Indies,153,298,233,20,2,65.66,4,caught,2,v Pakistan,Kingston,3 Jun 2005
862,Brian Lara,West Indies,0,8,5,0,0,0.00,4,caught,4,v Pakistan,Kingston,3 Jun 2005
863,Brian Lara,West Indies,5,9,8,1,0,62.50,4,lbw,2,v Australia,Sydney,14 Oct 2005
864,Brian Lara,West Indies,36,96,51,7,0,70.58,4,caught,4,v Australia,Sydney,14 Oct 2005
865,Brian Lara,West Indies,30,101,71,3,1,42.25,4,lbw,2,v Australia,Brisbane,3 Nov 2005
866,Brian Lara,West Indies,14,69,51,2,0,27.45,4,caught,4,v Australia,Brisbane,3 Nov 2005
867,Brian Lara,West Indies,13,68,46,1,0,28.26,4,lbw,1,v Australia,Hobart,17 Nov 2005
868,Brian Lara,West Indies,45,171,119,5,0,37.81,4,caught,3,v Australia,Hobart,17 Nov 2005
869,Brian Lara,West Indies,226,405,298,22,0,75.83,4,bowled,1,v Australia,Adelaide,25 Nov 2005
870,Brian Lara,West Indies,17,37,27,1,0,62.96,5,caught,3,v Australia,Adelaide,25 Nov 2005
871,Brian Lara,West Indies,5,17,12,1,0,41.66,5,caught,2,v New Zealand,Auckland,9 Mar 2006
872,Brian Lara,West Indies,0,2,1,0,0,0.00,4,bowled,4,v New Zealand,Auckland,9 Mar 2006
873,Brian Lara,West Indies,1,10,4,0,0,25.00,4,caught,1,v New Zealand,Wellington,17 Mar 2006
874,Brian Lara,West Indies,1,10,6,0,0,16.66,4,caught,3,v New Zealand,Wellington,17 Mar 2006
875,Brian Lara,West Indies,83,142,107,12,0,77.57,3,bowled,1,v New Zealand,Napier,25 Mar 2006
876,Brian Lara,West Indies,18,24,21,2,1,85.71,4,caught,2,v India,St John's,2 Jun 2006
877,Brian Lara,West Indies,0,10,7,0,0,0.00,4,lbw,4,v India,St John's,2 Jun 2006
878,Brian Lara,West Indies,7,19,14,1,0,50.00,4,lbw,2,v India,Gros Islet,10 Jun 2006
879,Brian Lara,West Indies,120,377,307,10,0,39.08,3,lbw,3,v India,Gros Islet,10 Jun 2006
880,Brian Lara,West Indies,10,8,11,1,0,90.90,4,lbw,1,v India,Basseterre,22 Jun 2006
881,Brian Lara,West Indies,19,25,15,0,2,126.66,4,stumped,3,v India,Basseterre,22 Jun 2006
882,Brian Lara,West Indies,26,50,40,5,0,65.00,3,caught,2,v India,Kingston,30 Jun 2006
883,Brian Lara,West Indies,11,50,25,1,0,44.00,3,lbw,4,v India,Kingston,30 Jun 2006
884,Brian Lara,West Indies,61,155,106,8,0,57.54,4,caught,1,v Pakistan,Lahore,11 Nov 2006
885,Brian Lara,West Indies,122,301,215,19,0,56.74,4,lbw,3,v Pakistan,Lahore,11 Nov 2006
886,Brian Lara,West Indies,216,422,262,22,7,82.44,3,caught,2,v Pakistan,Multan,19 Nov 2006
887,Brian Lara,West Indies,0,-,2,0,0,0.00,3,bowled,2,v Pakistan,Karachi,27 Nov 2006
888,Brian Lara,West Indies,49,-,92,9,0,53.26,3,caught,4,v Pakistan,Karachi,27 Nov 2006
889,Jacques Kallis,South Africa,1,11,12,0,0,8.33,6,caught,1,v England,Durban,14 Dec 1995
890,Jacques Kallis,South Africa,7,117,65,1,0,10.76,7,lbw,2,v England,Cape Town,2 Jan 1996
891,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,4,v England,Cape Town,2 Jan 1996
892,Jacques Kallis,South Africa,6,36,30,1,0,20.00,3,caught,1,v Australia,Johannesburg,28 Feb 1997
893,Jacques Kallis,South Africa,39,171,155,5,0,25.16,3,bowled,3,v Australia,Johannesburg,28 Feb 1997
894,Jacques Kallis,South Africa,0,19,12,0,0,0.00,3,caught,1,v Australia,Port Elizabeth,14 Mar 1997
895,Jacques Kallis,South Africa,2,31,26,0,0,7.69,3,run out,3,v Australia,Port Elizabeth,14 Mar 1997
896,Jacques Kallis,South Africa,2,21,15,0,0,13.33,6,caught,2,v Australia,Centurion,21 Mar 1997
897,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,4,v Australia,Centurion,21 Mar 1997
898,Jacques Kallis,South Africa,61,213,157,6,0,38.85,3,lbw,2,v Pakistan,Rawalpindi,6 Oct 1997
899,Jacques Kallis,South Africa,15,77,57,1,0,26.31,3,caught,2,v Australia,Melbourne,26 Dec 1997
900,Jacques Kallis,South Africa,101,357,279,6,0,36.20,3,bowled,4,v Australia,Melbourne,26 Dec 1997
901,Jacques Kallis,South Africa,16,68,59,2,0,27.11,3,run out,1,v Australia,Sydney,2 Jan 1998
902,Jacques Kallis,South Africa,45,155,110,4,0,40.90,3,bowled,3,v Australia,Sydney,2 Jan 1998
903,Jacques Kallis,South Africa,15,32,24,3,0,62.50,3,lbw,1,v Australia,Adelaide,30 Jan 1998
904,Jacques Kallis,South Africa,15,54,43,3,0,34.88,3,bowled,3,v Australia,Adelaide,30 Jan 1998
905,Jacques Kallis,South Africa,15,55,27,3,0,55.55,3,caught,1,v Pakistan,Johannesburg,14 Feb 1998
906,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,3,v Pakistan,Johannesburg,14 Feb 1998
907,Jacques Kallis,South Africa,43,219,138,6,0,31.15,3,bowled,2,v Pakistan,Durban,26 Feb 1998
908,Jacques Kallis,South Africa,22,113,89,2,0,24.71,3,caught,4,v Pakistan,Durban,26 Feb 1998
909,Jacques Kallis,South Africa,10,14,9,2,0,111.11,3,bowled,1,v Pakistan,Port Elizabeth,6 Mar 1998
910,Jacques Kallis,South Africa,69,240,143,7,0,48.25,3,caught,3,v Pakistan,Port Elizabeth,6 Mar 1998
911,Jacques Kallis,South Africa,3,20,13,0,0,23.07,6,caught,1,v Sri Lanka,Cape Town,19 Mar 1998
912,Jacques Kallis,South Africa,49,177,140,5,1,35.00,3,stumped,3,v Sri Lanka,Cape Town,19 Mar 1998
913,Jacques Kallis,South Africa,12,40,38,1,0,31.57,6,caught,2,v Sri Lanka,Centurion,27 Mar 1998
914,Jacques Kallis,South Africa,0*,8,7,0,0,0.00,6,not out,4,v Sri Lanka,Centurion,27 Mar 1998
915,Jacques Kallis,South Africa,61,192,131,3,0,46.56,3,caught,2,v England,Birmingham,4 Jun 1998
916,Jacques Kallis,South Africa,0,10,8,0,0,0.00,3,bowled,1,v England,Lord's,18 Jun 1998
917,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,4,v England,Lord's,18 Jun 1998
918,Jacques Kallis,South Africa,132,353,266,16,0,49.62,3,bowled,1,v England,Manchester,2 Jul 1998
919,Jacques Kallis,South Africa,47,156,103,4,0,45.63,3,caught,1,v England,Nottingham,23 Jul 1998
920,Jacques Kallis,South Africa,11,44,33,2,0,33.33,3,caught,3,v England,Nottingham,23 Jul 1998
921,Jacques Kallis,South Africa,40,177,134,7,0,29.85,3,caught,2,v England,Leeds,6 Aug 1998
922,Jacques Kallis,South Africa,3,18,15,0,0,20.00,3,lbw,4,v England,Leeds,6 Aug 1998
923,Jacques Kallis,South Africa,53,139,112,8,0,47.32,3,caught,2,v West Indies,Johannesburg,26 Nov 1998
924,Jacques Kallis,South Africa,57*,229,152,5,0,37.50,3,not out,4,v West Indies,Johannesburg,26 Nov 1998
925,Jacques Kallis,South Africa,30,89,63,3,0,47.61,3,caught,1,v West Indies,Port Elizabeth,10 Dec 1998
926,Jacques Kallis,South Africa,3,37,30,0,0,10.00,3,caught,3,v West Indies,Port Elizabeth,10 Dec 1998
927,Jacques Kallis,South Africa,11,54,31,2,0,35.48,3,caught,2,v West Indies,Durban,26 Dec 1998
928,Jacques Kallis,South Africa,23*,50,56,3,0,41.07,3,not out,4,v West Indies,Durban,26 Dec 1998
929,Jacques Kallis,South Africa,110,430,328,9,0,33.53,3,caught,1,v West Indies,Cape Town,2 Jan 1999
930,Jacques Kallis,South Africa,88*,286,257,4,0,34.24,3,not out,3,v West Indies,Cape Town,2 Jan 1999
931,Jacques Kallis,South Africa,83,272,181,7,1,45.85,3,caught,1,v West Indies,Centurion,15 Jan 1999
932,Jacques Kallis,South Africa,27,107,81,1,0,33.33,3,caught,3,v West Indies,Centurion,15 Jan 1999
933,Jacques Kallis,South Africa,7,35,29,1,0,24.13,3,lbw,1,v New Zealand,Auckland,27 Feb 1999
934,Jacques Kallis,South Africa,148*,450,340,17,1,43.52,3,not out,2,v New Zealand,Christchurch,11 Mar 1999
935,Jacques Kallis,South Africa,17,48,40,3,0,42.50,3,caught,2,v New Zealand,Wellington,18 Mar 1999
936,Jacques Kallis,South Africa,4,7,7,1,0,57.14,3,bowled,4,v New Zealand,Wellington,18 Mar 1999
937,Jacques Kallis,South Africa,64,274,216,9,0,29.62,3,lbw,2,v Zimbabwe,Bloemfontein,29 Oct 1999
938,Jacques Kallis,South Africa,115,339,268,13,3,42.91,3,lbw,2,v Zimbabwe,Harare,11 Nov 1999
939,Jacques Kallis,South Africa,12,109,83,1,0,14.45,3,caught,2,v England,Johannesburg,25 Nov 1999
940,Jacques Kallis,South Africa,1,38,30,0,0,3.33,3,caught,1,v England,Port Elizabeth,9 Dec 1999
941,Jacques Kallis,South Africa,85*,358,260,4,0,32.69,3,not out,3,v England,Port Elizabeth,9 Dec 1999
942,Jacques Kallis,South Africa,0,8,4,0,0,0.00,3,caught,2,v England,Durban,26 Dec 1999
943,Jacques Kallis,South Africa,69,289,204,7,0,33.82,3,caught,3,v England,Durban,26 Dec 1999
944,Jacques Kallis,South Africa,105,314,229,10,2,45.85,3,caught,2,v England,Cape Town,2 Jan 2000
945,Jacques Kallis,South Africa,25,81,61,2,1,40.98,3,bowled,1,v England,Centurion,14 Jan 2000
946,Jacques Kallis,South Africa,DNB,-,-,-,-,-,-,-,3,v England,Centurion,14 Jan 2000
947,Jacques Kallis,South Africa,5,10,9,1,0,55.55,3,caught,2,v India,Mumbai,24 Feb 2000
948,Jacques Kallis,South Africa,36*,191,129,5,0,27.90,3,not out,4,v India,Mumbai,24 Feb 2000
949,Jacques Kallis,South Africa,95,432,359,7,2,26.46,4,caught,2,v India,Bengaluru,2 Mar 2000
950,Jacques Kallis,South Africa,29,86,79,2,1,36.70,3,caught,2,v Sri Lanka,Galle,20 Jul 2000
951,Jacques Kallis,South Africa,40,91,90,6,0,44.44,3,caught,3,v Sri Lanka,Galle,20 Jul 2000
952,Jacques Kallis,South Africa,16,77,42,2,0,38.09,3,lbw,1,v Sri Lanka,Kandy,30 Jul 2000
953,Jacques Kallis,South Africa,87,237,208,6,1,41.82,3,bowled,3,v Sri Lanka,Kandy,30 Jul 2000
954,Jacques Kallis,South Africa,19,39,31,3,0,61.29,3,caught,1,v Sri Lanka,Colombo (SSC),6 Aug 2000
955,Jacques Kallis,South Africa,0,5,4,0,0,0.00,3,bowled,3,v Sri Lanka,Colombo (SSC),6 Aug 2000
956,Jacques Kallis,South Africa,160,345,289,26,0,55.36,3,caught,1,v New Zealand,Bloemfontein,17 Nov 2000
957,Jacques Kallis,South Africa,13,21,18,2,0,72.22,3,lbw,4,v New Zealand,Bloemfontein,17 Nov 2000
958,Jacques Kallis,South Africa,12,21,22,2,0,54.54,3,caught,2,v New Zealand,Port Elizabeth,30 Nov 2000
959,Jacques Kallis,South Africa,23,65,49,5,0,46.93,3,caught,4,v New Zealand,Port Elizabeth,30 Nov 2000
960,Jacques Kallis,South Africa,79*,272,211,12,0,37.44,4,not out,2,v New Zealand,Johannesburg,8 Dec 2000
961,Jacques Kallis,South Africa,21,87,56,2,0,37.50,3,caught,1,v Sri Lanka,Durban,26 Dec 2000
962,Jacques Kallis,South Africa,15,47,41,1,0,36.58,3,bowled,3,v Sri Lanka,Durban,26 Dec 2000
963,Jacques Kallis,South Africa,49,207,150,6,0,32.66,3,caught,2,v Sri Lanka,Cape Town,2 Jan 2001
964,Jacques Kallis,South Africa,7,53,35,1,0,20.00,3,caught,1,v Sri Lanka,Centurion,20 Jan 2001
965,Jacques Kallis,South Africa,50,239,181,4,0,27.62,3,lbw,2,v West Indies,Georgetown,9 Mar 2001
966,Jacques Kallis,South Africa,30,94,90,5,0,33.33,3,lbw,4,v West Indies,Georgetown,9 Mar 2001
967,Jacques Kallis,South Africa,53,98,80,7,2,66.25,3,caught,1,v West Indies,Port of Spain,17 Mar 2001
968,Jacques Kallis,South Africa,0,1,2,0,0,0.00,3,lbw,3,v West Indies,Port of Spain,17 Mar 2001
969,Jacques Kallis,South Africa,11,109,66,0,0,16.66,3,caught,1,v West Indies,Bridgetown,29 Mar 2001
970,Jacques Kallis,South Africa,20,72,93,3,0,21.50,5,caught,3,v West Indies,Bridgetown,29 Mar 2001
971,Jacques Kallis,South Africa,5,7,6,1,0,83.33,3,bowled,1,v West Indies,St John's,6 Apr 2001
972,Jacques Kallis,South Africa,30*,177,138,3,0,21.73,6,not out,3,v West Indies,St John's,6 Apr 2001
973,Jacques Kallis,South Africa,17,90,54,2,0,31.48,3,caught,2,v West Indies,Kingston,19 Apr 2001
974,Jacques Kallis,South Africa,51,162,129,5,0,39.53,5,bowled,4,v West Indies,Kingston,19 Apr 2001
975,Jacques Kallis,South Africa,157*,381,272,14,5,57.72,3,not out,1,v Zimbabwe,Harare,7 Sep 2001
976,Jacques Kallis,South Africa,42*,65,55,9,0,76.36,3,not out,4,v Zimbabwe,Harare,7 Sep 2001
977,Jacques Kallis,South Africa,189*,581,443,19,3,42.66,3,not out,2,v Zimbabwe,Bulawayo,14 Sep 2001
978,Jacques Kallis,South Africa,68,214,138,10,0,49.27,3,caught,2,v India,Bloemfontein,3 Nov 2001
979,Jacques Kallis,South Africa,21*,49,34,4,0,61.76,3,not out,4,v India,Bloemfontein,3 Nov 2001
980,Jacques Kallis,South Africa,24,86,70,2,0,34.28,3,bowled,1,v India,Port Elizabeth,16 Nov 2001
981,Jacques Kallis,South Africa,89*,300,229,6,1,38.86,3,not out,3,v India,Port Elizabeth,16 Nov 2001
982,Jacques Kallis,South Africa,5,40,33,0,0,15.15,5,lbw,2,v Australia,Adelaide,14 Dec 2001
983,Jacques Kallis,South Africa,65*,234,174,7,0,37.35,4,not out,4,v Australia,Adelaide,14 Dec 2001
984,Jacques Kallis,South Africa,38,170,124,2,1,30.64,4,caught,1,v Australia,Melbourne,26 Dec 2001
985,Jacques Kallis,South Africa,99,287,180,8,0,55.00,4,run out,3,v Australia,Melbourne,26 Dec 2001
986,Jacques Kallis,South Africa,4,12,13,1,0,30.76,4,caught,2,v Australia,Sydney,2 Jan 2002
987,Jacques Kallis,South Africa,34,79,68,4,0,50.00,4,caught,3,v Australia,Sydney,2 Jan 2002
988,Jacques Kallis,South Africa,3,9,10,0,0,30.00,4,caught,2,v Australia,Johannesburg,22 Feb 2002
989,Jacques Kallis,South Africa,8,23,19,2,0,42.10,4,caught,3,v Australia,Johannesburg,22 Feb 2002
990,Jacques Kallis,South Africa,23,102,60,3,0,38.33,4,caught,1,v Australia,Cape Town,8 Mar 2002
991,Jacques Kallis,South Africa,73,129,96,12,0,76.04,4,lbw,3,v Australia,Cape Town,8 Mar 2002
992,Jacques Kallis,South Africa,16,52,31,3,0,51.61,5,caught,2,v Australia,Durban,15 Mar 2002
993,Jacques Kallis,South Africa,61*,159,113,10,0,53.98,4,not out,4,v Australia,Durban,15 Mar 2002
994,Jacques Kallis,South Africa,75*,185,138,9,0,54.34,4,not out,1,v Bangladesh,East London,18 Oct 2002
995,Jacques Kallis,South Africa,139*,266,228,18,1,60.96,4,not out,2,v Bangladesh,Potchefstroom,25 Oct 2002
996,Jacques Kallis,South Africa,75,302,214,8,0,35.04,4,caught,2,v Sri Lanka,Johannesburg,8 Nov 2002
997,Jacques Kallis,South Africa,84,225,196,9,0,42.85,4,bowled,2,v Sri Lanka,Centurion,15 Nov 2002
998,Jacques Kallis,South Africa,6,30,16,1,0,37.50,4,bowled,4,v Sri Lanka,Centurion,15 Nov 2002
999,Jacques Kallis,South Africa,105,319,236,11,1,44.49,4,bowled,1,v Pakistan,Durban,26 Dec 2002
